logline,is_anomaly,_id,timestamp,group_id,processing_time_seconds,analysis_date,file_processed
IPC Server listener on 62260: starting,0.0,33,2015-10-18 18:01:51.806,33,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,0.0,34,2015-10-18 18:01:51.885,34,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Http request log for http.requests.mapreduce is not defined,0.0,35,2015-10-18 18:01:51.900,35,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),0.0,36,2015-10-18 18:01:51.916,36,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,0.0,37,2015-10-18 18:01:51.916,37,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,0.0,38,2015-10-18 18:01:51.916,38,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
adding path spec: /mapreduce/*,0.0,39,2015-10-18 18:01:51.947,39,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
adding path spec: /ws/*,0.0,40,2015-10-18 18:01:51.947,40,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Jetty bound to port 62267,0.0,41,2015-10-18 18:01:51.963,41,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
jetty-6.1.26,0.0,42,2015-10-18 18:01:51.963,42,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\Jetty_0_0_0_0_62267_mapreduce____.8n7xum\webapp,0.0,43,2015-10-18 18:01:52.088,43,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:62267,0.0,44,2015-10-18 18:01:52.728,44,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Web app /mapreduce started at 62267,0.0,45,2015-10-18 18:01:52.728,45,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Registered webapp guice modules,1.0,46,2015-10-18 18:01:53.400,46,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Using callQueue class java.util.concurrent.LinkedBlockingQueue,0.0,47,2015-10-18 18:01:53.400,47,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
JOB_CREATE job_1445144423722_0020,0.0,48,2015-10-18 18:01:53.447,48,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
nodeBlacklistingEnabled:true,0.0,49,2015-10-18 18:01:53.447,49,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
maxTaskFailuresPerNode is 3,0.0,50,2015-10-18 18:01:53.447,50,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
blacklistDisablePercent is 33,0.0,51,2015-10-18 18:01:53.447,51,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Starting Socket Reader #1 for port 62270,0.0,52,2015-10-18 18:01:53.510,52,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
IPC Server listener on 62270: starting,0.0,53,2015-10-18 18:01:53.510,53,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
IPC Server Responder: starting,0.0,54,2015-10-18 18:01:53.510,54,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,0.0,55,2015-10-18 18:01:53.557,55,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"maxContainerCapability: <memory:8192, vCores:32>",0.0,56,2015-10-18 18:01:53.713,56,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
queue: default,1.0,57,2015-10-18 18:01:53.713,57,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Upper limit on the thread pool size is 500,0.0,58,2015-10-18 18:01:53.713,58,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
yarn.client.max-cached-nodemanagers-proxies : 0,0.0,59,2015-10-18 18:01:53.713,59,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
job_1445144423722_0020Job Transitioned from INITED to SETUP,0.0,60,2015-10-18 18:01:53.744,60,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Processing the event EventType: JOB_SETUP,0.0,61,2015-10-18 18:01:53.775,61,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
job_1445144423722_0020Job Transitioned from SETUP to RUNNING,0.0,62,2015-10-18 18:01:53.822,62,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,63,2015-10-18 18:01:53.838,63,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,64,2015-10-18 18:01:53.869,64,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,0.0,65,2015-10-18 18:01:53.869,65,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,66,2015-10-18 18:01:53.869,66,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,67,2015-10-18 18:01:53.869,67,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,0.0,68,2015-10-18 18:01:53.869,68,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,69,2015-10-18 18:01:53.869,69,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,70,2015-10-18 18:01:53.869,70,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,0.0,71,2015-10-18 18:01:53.869,71,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,72,2015-10-18 18:01:53.869,72,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,73,2015-10-18 18:01:53.869,73,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000003 Task Transitioned from NEW to SCHEDULED,0.0,74,2015-10-18 18:01:53.869,74,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,75,2015-10-18 18:01:53.869,75,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,76,2015-10-18 18:01:53.869,76,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000004 Task Transitioned from NEW to SCHEDULED,0.0,77,2015-10-18 18:01:53.869,77,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,78,2015-10-18 18:01:53.869,78,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,79,2015-10-18 18:01:53.869,79,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000005 Task Transitioned from NEW to SCHEDULED,0.0,80,2015-10-18 18:01:53.869,80,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,81,2015-10-18 18:01:53.885,81,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,82,2015-10-18 18:01:53.885,82,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000006 Task Transitioned from NEW to SCHEDULED,0.0,83,2015-10-18 18:01:53.885,83,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,84,2015-10-18 18:01:53.885,84,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,85,2015-10-18 18:01:53.885,85,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000007 Task Transitioned from NEW to SCHEDULED,0.0,86,2015-10-18 18:01:53.885,86,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,87,2015-10-18 18:01:53.885,87,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,88,2015-10-18 18:01:53.885,88,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000008 Task Transitioned from NEW to SCHEDULED,0.0,89,2015-10-18 18:01:53.885,89,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.0,90,2015-10-18 18:01:53.885,90,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,0.0,91,2015-10-18 18:01:53.885,91,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_m_000009 Task Transitioned from NEW to SCHEDULED,0.0,92,2015-10-18 18:01:53.885,92,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
task_1445144423722_0020_r_000000 Task Transitioned from NEW to SCHEDULED,0.0,93,2015-10-18 18:01:53.885,93,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,94,2015-10-18 18:01:53.885,94,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,95,2015-10-18 18:01:53.885,95,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,96,2015-10-18 18:01:53.885,96,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,97,2015-10-18 18:01:53.885,97,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,98,2015-10-18 18:01:53.885,98,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,99,2015-10-18 18:01:53.885,99,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,100,2015-10-18 18:01:53.885,100,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000007_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,101,2015-10-18 18:01:53.885,101,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,102,2015-10-18 18:01:53.885,102,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000009_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,103,2015-10-18 18:01:53.885,103,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,0.0,104,2015-10-18 18:01:53.885,104,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"mapResourceRequest:<memory:1024, vCores:1>",1.0,105,2015-10-18 18:01:53.885,105,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist",0.0,106,2015-10-18 18:01:53.900,106,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"reduceResourceRequest:<memory:1024, vCores:1>",1.0,107,2015-10-18 18:01:53.900,107,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,0.0,108,2015-10-18 18:01:54.791,108,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4",0.0,109,2015-10-18 18:01:54.838,109,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"Recalculating schedule, headroom=<memory:10240, vCores:-17>",0.0,110,2015-10-18 18:01:54.853,110,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,0.0,111,2015-10-18 18:01:54.853,111,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"Recalculating schedule, headroom=<memory:10240, vCores:-17>",0.0,112,2015-10-18 18:01:55.854,112,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,0.0,113,2015-10-18 18:01:55.854,113,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Got allocated containers 1,1.0,114,2015-10-18 18:01:56.916,114,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,0.0,115,2015-10-18 18:01:56.916,115,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,0.0,116,2015-10-18 18:01:56.916,116,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
"Recalculating schedule, headroom=<memory:8192, vCores:-19>",0.0,117,2015-10-18 18:01:56.916,117,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,0.0,118,2015-10-18 18:01:56.916,118,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,0.0,119,2015-10-18 18:01:56.916,119,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,0.0,120,2015-10-18 18:01:57.072,120,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,0.0,121,2015-10-18 18:01:57.104,121,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,0.0,122,2015-10-18 18:01:57.119,122,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Adding #0 tokens and #1 secret keys for NM use for launching container,0.0,123,2015-10-18 18:01:57.119,123,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Size of containertokens_dob is 1,0.0,124,2015-10-18 18:01:57.119,124,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Putting shuffle token in serviceData,0.0,125,2015-10-18 18:01:57.119,125,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,0.0,126,2015-10-18 18:01:57.260,126,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,0.0,127,2015-10-18 18:01:57.291,127,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Launching attempt_1445144423722_0020_m_000000_0,0.0,128,2015-10-18 18:01:57.291,128,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,0.0,129,2015-10-18 18:01:57.291,129,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,0.0,130,2015-10-18 18:01:57.447,130,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],0.0,131,2015-10-18 18:01:57.447,131,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,0.0,132,2015-10-18 18:01:57.447,132,1.0899827480316162,2025-07-08T11:38:41.115266,Hadoop_2k.log_structured_small.csv
